id,created_at,number of likes,number of re,text 
1106640072743493633,2019-03-15 19:35:28,4,0,@VFigueroa2007 Thanks!
1106638199240249346,2019-03-15 19:28:01,3,1,@mickers101 @McDonalds #blessed
1106638144642998272,2019-03-15 19:27:48,8,0,@Bianca46773869 Teach her that Wendy’s is the truth
1106637744347009025,2019-03-15 19:26:13,4,0,@Kayla13125666 We sure are. Aging with grace
1106635369502687235,2019-03-15 19:16:47,5,0,@GinTrelz Come back on roast day
1106635201650790401,2019-03-15 19:16:07,2,0,@jenimau Hope you love it
1106632125997035521,2019-03-15 19:03:53,2,0,"@trynabeonly1 That’s not okay. Please DM us the full address of your visit, along with your e-mail address or phone… https://t.co/TZ24Em9mR8"
1106632069982154753,2019-03-15 19:03:40,0,0,"@Jorganate We’d love to make this right. DM us with info on this location, along with your number, and we'll make it up to you."
1106631968094109697,2019-03-15 19:03:16,5,2,@CompanyName_ Do it
1106631924997648384,2019-03-15 19:03:05,2,0,"@uTKingster This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, an… https://t.co/NqGN0Wsg05"
1106631806684667904,2019-03-15 19:02:37,111,4,@FailBlog Doubtful
1106629929809125382,2019-03-15 18:55:10,0,0,@the_real__mccoy This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1106626509798862849,2019-03-15 18:41:34,3,0,"@AxelLewisMusic Hey Axel, Thanks for the BBQ sauce feedback. We'll pass your feedback along to our sauce team."
1106626273261088768,2019-03-15 18:40:38,23,1,@djDTHTRP Don’t call it a comeback
1106625406294204416,2019-03-15 18:37:11,0,0,"@noelgeiger Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1106624751169097730,2019-03-15 18:34:35,0,0,"@alliesunshine5 That's not okay. Please DM us with the address of this location, along with your phone number, and we'll make it up to you."
1106620542877138944,2019-03-15 18:17:52,0,0,"@aqua_gracie Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1106618087518937091,2019-03-15 18:08:06,0,0,@LaShondraS That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1106617763487993856,2019-03-15 18:06:49,1,0,@drouz3y This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1106617686816182272,2019-03-15 18:06:31,0,0,@Stoozle86 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106617311140741123,2019-03-15 18:05:01,3,0,"@xGuat This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, and we'll make it up to you."
1106616610213773319,2019-03-15 18:02:14,0,0,@pbelcher12 We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We’d… https://t.co/wY7yJBf4KS
1106615144858177537,2019-03-15 17:56:25,0,0,@snackcakes Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106613969031254017,2019-03-15 17:51:44,0,0,@tamromo This isn't the service we expect. Please DM us with  your contact info so we can look into this further.
1106611777788407810,2019-03-15 17:43:02,2,0,"@crazeddmofo Hey Caleb, We certainly don’t like to see that lack of sour cream. Which location did you visit? Can y… https://t.co/dPEHJbfKv0"
1106608221383475201,2019-03-15 17:28:54,2,1,@superdawsome The best
1106607828419203072,2019-03-15 17:27:20,0,0,@Kailens_mum We take things like this very seriously. Can you DM us the address of your visit and your phone number… https://t.co/jGbDG63xMV
1106605392099008512,2019-03-15 17:17:39,0,0,@Kerriannifer That's great to hear! We love seeing #kidslovewendys meal toys in action
1106602451812139008,2019-03-15 17:05:58,0,0,@falldeer Oh no! Can you DM us the address of your visit and your phone number? We'd love to make this right.
1106601828756742146,2019-03-15 17:03:30,0,0,@steeleydan72 Thanks for reaching out Trevor. We love our Indy crew too. We'll pass your praise out their way.
1106601608899633157,2019-03-15 17:02:37,2,0,@ayo_taji Come through
1106601570412707841,2019-03-15 17:02:28,16,0,@BrentHale2013 All the cool people
1106600937911660544,2019-03-15 16:59:57,12,2,@bzap62 That’s where that thing went
1106600868475011073,2019-03-15 16:59:41,1,0,@FJPara Everyday
1106600819288391680,2019-03-15 16:59:29,2,0,@Pizzaboitorin Same
1106600131925852160,2019-03-15 16:56:45,60,0,@supcris Biggie flex
1106599590978113536,2019-03-15 16:54:36,0,0,@uburuburbakar That is great to hear! What location did you visit? We will share your compliments with their management team.
1106599134331584512,2019-03-15 16:52:47,1,0,@PsychoNolGeo S’Awesome
1106598763978780675,2019-03-15 16:51:19,1,0,@KLynd That is wonderful to hear! Can you provide us with the address of the restaurant you visited? We'd love to s… https://t.co/EiKVHPmqII
1106598699881451520,2019-03-15 16:51:04,2,0,@MannyMa41231247 Think they will say Biggie Bag for the Biggie Bag
1106598355688411138,2019-03-15 16:49:42,0,0,@bryce01023522 Just don’t
1106597038836383747,2019-03-15 16:44:28,14,0,@sully0185 Keep on changing it for y’all
1106596921139974144,2019-03-15 16:44:00,3,0,@RoastlordBills Hehehehehehehe cool
1106594687698255874,2019-03-15 16:35:07,1,0,@BronyLotus321 See you there
1106594606475563008,2019-03-15 16:34:48,1,0,@CortezLoreley That’s the idea
1106594527077457920,2019-03-15 16:34:29,5,0,@P_S_official_ It’s biggie
1106593299673083905,2019-03-15 16:29:36,5,0,@TyDarrow 👀👀👀👀
1106593160086601729,2019-03-15 16:29:03,18,0,@Cosmic_LeSo Be prepared!
1106593099487293440,2019-03-15 16:28:49,6,0,@JonnyAlashari It’s a little different
1106592507524276225,2019-03-15 16:26:27,0,0,@LANDZIEMILES That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1106590854427361281,2019-03-15 16:19:53,1,0,@starcrescendo We're disappointed to hear about this! Can you provide us with the full address of the restaurant yo… https://t.co/iSpY7IKOdv
1106589619389378560,2019-03-15 16:14:59,5,0,@queenthick42 😎😎😎
1106589194460254209,2019-03-15 16:13:18,10,0,@BraydenYuzik Either one is good
1106588670776217601,2019-03-15 16:11:13,3,0,@BigBadColtsFan 🙌🙌🙌
1106588587192209408,2019-03-15 16:10:53,13,0,@BraydenYuzik Don't forget to send pics
1106588479528550400,2019-03-15 16:10:27,6,0,@The_ChaseHG U.S. only but we'll accept your $5 when you visit
1106588124984082433,2019-03-15 16:09:03,23,0,@ShiftyG_45 Let's do this thing
1106588084622245889,2019-03-15 16:08:53,42,12,@SheekuSama Securing the (Biggie) Bag
1106587918913679360,2019-03-15 16:08:13,6,0,"@AaronWa80037837 No, that's why there's a price listed"
1106587724314755079,2019-03-15 16:07:27,3,0,"@said_villarreal Bacon, bacon, bacon"
1106587662838845440,2019-03-15 16:07:12,29,0,@Shadowman5757 We're worth the trip
1106587611773222912,2019-03-15 16:07:00,52,1,@HaxzorJimDuggan It's a big(gie) deal
1106587472857890819,2019-03-15 16:06:27,9,0,@TheRealLeggins Maybe one day we'll save you from your frozen beef woes.
1106586626673860608,2019-03-15 16:03:05,0,0,@SQBeastlysDaddy Baconator
1106586590263078912,2019-03-15 16:02:57,99,1,@chelscartman Peep our avi
1106586405512335360,2019-03-15 16:02:13,42,0,@Elizabeth_S3803 Woah there.
1106586349438668801,2019-03-15 16:01:59,26,1,@metakirby1985 🥓
1106586284645142530,2019-03-15 16:01:44,1,0,@mynameismejia It's a great deal too
1106586276432629760,2019-03-15 16:01:42,11,0,@Steeve_McDuck Reply
1106586227619315712,2019-03-15 16:01:30,37,0,@GotFarm 😍😍😍😍
1106586167212994561,2019-03-15 16:01:16,16,1,@robbiedamico64 Maybe it will be
1106585898945269761,2019-03-15 16:00:12,1,0,@xionx17 Sure
1106585851780317185,2019-03-15 16:00:01,29,2,@edaviestuggy B.I.G.gie Bag
1106585679440564225,2019-03-15 15:59:20,27,0,@Biggiejeoff This was meant to be
1106585580840906752,2019-03-15 15:58:56,20,0,@Kevinco92643148 S'Awesome Bacon Cheeseburger
1106585401655992320,2019-03-15 15:58:13,108,0,"@G_W_Hunter Would you look at that, see you in the drive thru on Sunday."
1106585357204758528,2019-03-15 15:58:03,1,0,"@Blane_Sam Hey Sam, Pricing is set at the local restaurant level, but if you can let us know which location in Key… https://t.co/LBSNfHOUQd"
1106584997752987648,2019-03-15 15:56:37,3715,459,"Something biggie is coming. Our new Biggie Bag drops this Sunday. Get a Bacon Double Stack, 4 piece nuggets, small… https://t.co/0WWmlLO0j7"
1106582596123807744,2019-03-15 15:47:04,2,0,@jaredalan95 You have to
1106580821434134529,2019-03-15 15:40:01,0,0,@BryanPaulFoster We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106577234373038081,2019-03-15 15:25:46,1,0,@lazy_mushrom 🙌🙌🙌🙌🙌
1106577044064927746,2019-03-15 15:25:01,5,0,@KaiYecoffee We moisturize
1106573669780852737,2019-03-15 15:11:36,0,0,@CalloutBran Thank you  for contacting us regarding this!  We are continually introducing new items and trying diff… https://t.co/FOzZhEs39A
1106573353060651008,2019-03-15 15:10:21,10,0,@NylaRoseBeast @StarrcastEvents We’re good at replying to the wrestling fam. Good luck at Double or Nothing
1106572919684194304,2019-03-15 15:08:37,0,0,@MrsCorace Glad you all could join us for lunch. Thanks for visiting!
1106572337099534337,2019-03-15 15:06:18,0,0,@tmarie1216 Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedbac… https://t.co/4m0jvfGAAp
1106562906202742786,2019-03-15 14:28:50,26,0,"@StarrcastEvents It's usually easier to just order them, but we've heard the summoning circle can work too"
1106555746592931841,2019-03-15 14:00:23,2,0,@JacobBaddog you are incredibly wrong
1106552624143392770,2019-03-15 13:47:59,0,0,@NahziHatefiii Thank you for reaching out and sharing your feedback. We will make sure to forward your comments to our product team.
1106550594158948353,2019-03-15 13:39:55,0,0,@MarleyCamille7 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106550456963215360,2019-03-15 13:39:22,0,0,@SimpleLoveShit This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1106550246719586304,2019-03-15 13:38:32,0,0,@macdmaher That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1106549803356438528,2019-03-15 13:36:46,0,0,@solidmite Thank you for your interest in a position at Wendy’s.  That would depend on the state that you live in.… https://t.co/vRx6Ja0kei
1106549557326987265,2019-03-15 13:35:47,0,0,@GUEROAMAVIZCA That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106548668927217664,2019-03-15 13:32:16,0,0,@Dagazar That is great to hear! We will share your compliments with their management team.
1106547063880380416,2019-03-15 13:25:53,1,0,@EYEbiteBACK They're out here clowning around.
1106439442775064576,2019-03-15 06:18:14,2,0,@Rah_420_ Thank you so much for contacting us regarding this! We will pass on your feedback to our marketing and Re… https://t.co/VZXFmZNGPH
1106437200571441152,2019-03-15 06:09:19,1,0,@sophieeeclaire Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106436530808197120,2019-03-15 06:06:40,0,0,@torioreilly Thank you so much for contacting us regarding this! We will pass on your feedback to our marketing and… https://t.co/rW6H8dr3sn
1106399394306445312,2019-03-15 03:39:06,1,0,@bigs2smalls Oh no! Please DM us with your phone # so we can make this right. Thanks!
1106393191350046722,2019-03-15 03:14:27,0,0,@JeffLloyd47 This isn't the service we expect. Please DM us your contact info so we can look into this further.
1106385697588609024,2019-03-15 02:44:40,0,0,@thumper81508 We're sorry to hear that! Please DM us your phone # so we can look into this further. Thanks!
1106383579884474371,2019-03-15 02:36:15,1,0,@h8EvanEsparza Thank you so much for contacting us regarding this! We will pass on your feedback to our marketing a… https://t.co/PpyHzwZFNS
1106374091936796673,2019-03-15 01:58:33,0,0,@Ninoster That's not okay! Please DM us with your phone # so we can look into this further. Thanks!
1106356408931532801,2019-03-15 00:48:17,1,0,@Lalalalalainaa Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your fee… https://t.co/Sl7fjF9lfn
